onset	duration	sample	type	value
4.99609375	0	1280	trigger	201
6.99609375	0	1792	trigger	202
8.99609375	0	2304	trigger	203
9.99609375	0	2560	trigger	102
10.02734375	0	2568	trigger	2
10.18359375	0	2608	trigger	1
10.33984375	0	2648	trigger	4
10.49609375	0	2688	trigger	5
10.65234375	0	2728	trigger	3
10.77734375	0	2760	trigger	5
10.96484375	0	2808	trigger	3
11.08984375	0	2840	trigger	4
11.24609375	0	2880	trigger	1
11.40234375	0	2920	trigger	2
11.55859375	0	2960	trigger	5
11.71484375	0	3000	trigger	2
11.83984375	0	3032	trigger	1
12.02734375	0	3080	trigger	4
12.15234375	0	3112	trigger	3
12.30859375	0	3152	trigger	4
12.46484375	0	3192	trigger	3
12.62109375	0	3232	trigger	5
12.77734375	0	3272	trigger	2
12.90234375	0	3304	trigger	1
13.05859375	0	3344	trigger	5
13.21484375	0	3384	trigger	2
13.37109375	0	3424	trigger	3
13.52734375	0	3464	trigger	1
13.68359375	0	3504	trigger	4
13.80859375	0	3536	trigger	5
13.96484375	0	3576	trigger	1
14.12109375	0	3616	trigger	3
14.27734375	0	3656	trigger	2
14.43359375	0	3696	trigger	4
14.55859375	0	3728	trigger	2
14.74609375	0	3776	trigger	4
14.87109375	0	3808	trigger	5
15.02734375	0	3848	trigger	1
15.18359375	0	3888	trigger	3
15.33984375	0	3928	trigger	5
15.49609375	0	3968	trigger	4
15.62109375	0	4000	trigger	1
15.77734375	0	4040	trigger	2
15.93359375	0	4080	trigger	3
16.08984375	0	4120	trigger	2
16.24609375	0	4160	trigger	3
16.40234375	0	4200	trigger	1
16.55859375	0	4240	trigger	4
16.68359375	0	4272	trigger	5
16.83984375	0	4312	trigger	3
16.99609375	0	4352	trigger	4
17.15234375	0	4392	trigger	5
17.30859375	0	4432	trigger	2
17.43359375	0	4464	trigger	1
17.62109375	0	4512	trigger	2
17.74609375	0	4544	trigger	1
17.90234375	0	4584	trigger	4
18.05859375	0	4624	trigger	5
18.21484375	0	4664	trigger	3
18.37109375	0	4704	trigger	5
18.49609375	0	4736	trigger	4
18.65234375	0	4776	trigger	2
18.80859375	0	4816	trigger	1
18.96484375	0	4856	trigger	3
19.12109375	0	4896	trigger	1
19.24609375	0	4928	trigger	4
19.43359375	0	4976	trigger	5
19.55859375	0	5008	trigger	3
19.71484375	0	5048	trigger	2
19.87109375	0	5088	trigger	5
20.02734375	0	5128	trigger	2
20.18359375	0	5168	trigger	4
20.30859375	0	5200	trigger	3
20.46484375	0	5240	trigger	1
20.62109375	0	5280	trigger	5
20.77734375	0	5320	trigger	2
20.93359375	0	5360	trigger	4
21.05859375	0	5392	trigger	3
21.24609375	0	5440	trigger	1
21.37109375	0	5472	trigger	2
21.52734375	0	5512	trigger	3
21.68359375	0	5552	trigger	1
21.83984375	0	5592	trigger	5
21.99609375	0	5632	trigger	4
22.12109375	0	5664	trigger	2
22.27734375	0	5704	trigger	3
22.43359375	0	5744	trigger	1
22.58984375	0	5784	trigger	5
22.74609375	0	5824	trigger	4
22.87109375	0	5856	trigger	2
23.05859375	0	5904	trigger	3
23.18359375	0	5936	trigger	1
23.33984375	0	5976	trigger	5
23.49609375	0	6016	trigger	4
23.65234375	0	6056	trigger	3
23.80859375	0	6096	trigger	4
23.93359375	0	6128	trigger	2
24.08984375	0	6168	trigger	1
24.24609375	0	6208	trigger	5
24.40234375	0	6248	trigger	4
24.55859375	0	6288	trigger	3
24.71484375	0	6328	trigger	5
24.87109375	0	6368	trigger	1
24.99609375	0	6400	trigger	2
25.15234375	0	6440	trigger	4
25.30859375	0	6480	trigger	2
